,f,tt_up,tt_down,tr_up,tr_down,tb_up,tb_down,tp_up,il
912,1.7735572800000002e-11,0.00010803246643478778,-8.422763234426989e-06,2.7960679028689766e-05,-8.422913159903265e-06,0.00011624954642776413,-8.422134430578285e-06,9.949900453278305e-05,-8.422724689790116e-06
913,1.7755019700000003e-11,0.00010826810676706214,-8.427379687083714e-06,2.8019639583556747e-05,-8.42752960613233e-06,0.00011649005548628351,-8.426750582069915e-06,9.973008234466746e-05,-8.427341146530144e-06
914,1.77744666e-11,0.00010850400097079117,-8.431993612254156e-06,2.8078655891380932e-05,-8.432143524878632e-06,0.00011673081459265586,-8.431364206240153e-06,9.996143384036031e-05,-8.431955075781654e-06
915,1.77939135e-11,0.00010874015669357739,-8.436605014085138e-06,2.8137743570871784e-05,-8.436754920288988e-06,0.00011697183893023206,-8.436008765695108e-06,0.00010019303550464105,-8.43656648169147e-06
916,1.7813360400000002e-11,0.00010897657090775156,-8.441213896712148e-06,2.8196893285674335e-05,-8.44136379649888e-06,0.000117213117747643,-8.440617347719234e-06,0.00010042491002826872,-8.441175368395091e-06
917,1.78328073e-11,0.00010921324387695682,-8.445820264259403e-06,2.8256106186242052e-05,-8.445970157632518e-06,0.00011745464090049953,-8.445223414827638e-06,0.0001006570147284348,-8.445781740016729e-06
918,1.7852254200000004e-11,0.00010945017907028962,-8.450424120839872e-06,2.8315386530714366e-05,-8.450574007802863e-06,0.00011769641710543207,-8.44982697113303e-06,0.0001008894033859477,-8.450385600669357e-06
919,1.7871701100000002e-11,0.00010968736162160536,-8.455025470555318e-06,2.837472541506208e-05,-8.45517535111168e-06,0.00011793846556197887,-8.454428020736905e-06,0.00010112206268429841,-8.45498695445475e-06
920,1.7891148e-11,0.00010992481753435876,-8.459624317496367e-06,2.843413332170007e-05,-8.459774191649584e-06,0.00011818075408116746,-8.459026567729617e-06,0.00010135494807311436,-8.459585805463528e-06
921,1.7910594900000004e-11,0.00011016251996058436,-8.464220665742515e-06,2.8493597277786155e-05,-8.464370533496066e-06,0.0001184233040264417,-8.463622616190404e-06,0.0001015881410723912,-8.4641821577752e-06
922,1.79300418e-11,0.00011040049314161641,-8.468814519362198e-06,2.8553129779551295e-05,-8.468964380719554e-06,0.00011866610908380748,-8.468251222420024e-06,0.0001018215774671555,-8.468776015458196e-06
923,1.7949488700000002e-11,0.00011063871697906194,-8.473405882412822e-06,2.86127200026038e-05,-8.473555737377451e-06,0.00011890918938366088,-8.47284448206871e-06,0.00010205526326892092,-8.473367382569931e-06
924,1.7968935600000003e-11,0.0001108771965685099,-8.477994758940804e-06,2.867237448658572e-05,-8.47814460751617e-06,0.00011915249637365983,-8.477435325910563e-06,0.00010228923014335143,-8.477956263156823e-06
925,1.79883825e-11,0.00011111594829426799,-8.48258115298161e-06,2.8732099152879855e-05,-8.48273099517117e-06,0.00011939610028229982,-8.482023760309581e-06,0.00010252342043935889,-8.482542661254348e-06
926,1.8007829400000002e-11,0.00011135494476873523,-8.487165068559817e-06,2.8791882779595696e-05,-8.48731490436702e-06,0.00011963990741443812,-8.486609791561812e-06,0.00010275788734033879,-8.487126580887079e-06
927,1.8027276300000003e-11,0.00011159420497775202,-8.491746509689128e-06,2.885172904118518e-05,-8.49189633911742e-06,0.00011988400524664991,-8.491193425851835e-06,0.0001029926248534629,-8.491708026068725e-06
928,1.8046723200000004e-11,0.00011183372684115699,-8.496325480372429e-06,2.891164218626114e-05,-8.49647530342525e-06,0.00012012832989188021,-8.495774669197121e-06,0.00010322761940183233,-8.496287000802175e-06
929,1.80661701e-11,0.00011207351095990931,-8.500901984601821e-06,2.89716198595191e-05,-8.501051801282604e-06,0.00012037295422034924,-8.500353527377159e-06,0.00010346291651139775,-8.500863509079535e-06
930,1.8085617000000002e-11,0.00011231354491912335,-8.505476026358664e-06,2.903166170515065e-05,-8.505625836670838e-06,0.00012061780817672339,-8.504929049288291e-06,0.00010369840711281543,-8.50543755488217e-06
931,1.8105063900000003e-11,0.00011255383979687815,-8.51004760961363e-06,2.9091761204358016e-05,-8.51019741356062e-06,0.0001208629344751253,-8.509502198896972e-06,0.00010393421160880696,-8.510009142180754e-06
932,1.81245108e-11,0.00011279439430231225,-8.514616738326721e-06,2.9151931842467324e-05,-8.514766535911942e-06,0.00012110830245740667,-8.514072992951022e-06,0.00010417021705532859,-8.51457827493529e-06
933,1.8143957700000002e-11,0.00011303521914045782,-8.519183416447321e-06,2.9212157167869533e-05,-8.519333207674188e-06,0.00012135391999756736,-8.518641443472028e-06,0.00010440656315052395,-8.519144957095166e-06
934,1.8163404600000003e-11,0.00011327628488359564,-8.523747647914237e-06,2.927244845436604e-05,-8.52386397302299e-06,0.00012159979674262982,-8.523207563374777e-06,0.0001046431176975221,-8.523709192599194e-06
935,1.81828515e-11,0.00011351762338450946,-8.528309436655732e-06,2.9332813243471022e-05,-8.528425755345273e-06,0.00012184592612532457,-8.527771366597417e-06,0.0001048799660516529,-8.52827098537564e-06
936,1.82022984e-11,0.00011375920649544827,-8.532868786589569e-06,2.9393225005130875e-05,-8.532985098863333e-06,0.00012209230708338823,-8.53234510599326e-06,0.00010511702157227183,-8.532830339342276e-06
937,1.8221745300000002e-11,0.0001140010612812757,-8.537425701623056e-06,2.9453714253336425e-05,-8.537542007484465e-06,0.00012233897451252484,-8.536903593795786e-06,0.00010535439524585482,-8.537387258406403e-06
938,1.8241192200000003e-11,0.0001142431615288766,-8.54198018565307e-06,2.951426362129929e-05,-8.54209648510555e-06,0.0001225858483231962,-8.541459763759716e-06,0.00010559200509709263,-8.541941746464911e-06
939,1.82606391e-11,0.00011448553099415674,-8.546532242566114e-06,2.957487102854691e-05,-8.546648535613075e-06,0.00012283303984587395,-8.546013630336025e-06,0.00010582986517905431,-8.546493807404297e-06
940,1.8280086000000002e-11,0.00011472815743977612,-8.551081876238335e-06,2.9635543990821746e-05,-8.55119816288319e-06,0.00012308042407446973,-8.550565209324616e-06,0.00010606800510391917,-8.55104344510072e-06
941,1.8299532900000003e-11,0.00011497104530643103,-8.555629090535583e-06,2.9696284729645546e-05,-8.555745370781739e-06,0.00012332811098462215,-8.555114873299904e-06,0.00010630640620146707,-8.55559066342003e-06
942,1.83189798e-11,0.00011521418368458837,-8.560173889313438e-06,2.975709027449401e-05,-8.560290163164291e-06,0.00012357604259186599,-8.559662794176624e-06,0.00010654504546001622,-8.56013546621781e-06
943,1.8338426700000004e-11,0.00011545759493385273,-8.564716276417249e-06,2.981795056738081e-05,-8.56483254387619e-06,0.00012382421636314149,-8.564208242444625e-06,0.00010678398654137284,-8.564677857339412e-06
944,1.8357873600000002e-11,0.00011570124908795666,-8.569256255682171e-06,2.98788835132476e-05,-8.569372516752592e-06,0.00012407266439998783,-8.568751434846103e-06,0.0001070231429020757,-8.569217840619995e-06
945,1.83773205e-11,0.00011594517784813275,-8.573793830933206e-06,2.9939877671444323e-05,-8.57391008561849e-06,0.0001243213375058587,-8.573300742155198e-06,0.00010726257940385012,-8.573755419884567e-06
946,1.83967674e-11,0.00011618935204897928,-8.578329005985248e-06,3.0000935732196813e-05,-8.578445254288771e-06,0.00012457028427962323,-8.577848910754622e-06,0.00010750228406780732,-8.578290598948022e-06
947,1.8416214300000002e-11,0.00011643379343098533,-8.5828617846431e-06,3.0062061883482437e-05,-8.582978026568236e-06,0.00012481950297670214,-8.582362691510048e-06,0.00010774224114112615,-8.582823381615166e-06
948,1.8435661200000003e-11,0.00011667849144320725,-8.587392170701532e-06,3.012323876977923e-05,-8.587508406251646e-06,0.0001250689818386406,-8.58690926534877e-06,0.00010798249233600958,-8.587353771680774e-06
949,1.84551081e-11,0.00011692344436117872,-8.591920167945301e-06,3.018448674156431e-05,-8.592036397123752e-06,0.00012531867280332103,-8.59145549455437e-06,0.00010822296788687062,-8.591881772929607e-06
950,1.8474555e-11,0.00011716866332937254,-8.596445780149204e-06,3.0245792463752503e-05,-8.596562002959353e-06,0.000125568642344475,-8.595953862638335e-06,0.00010846372042946833,-8.596407389136464e-06
951,1.8494001900000002e-11,0.00011741413020790831,-8.600969011078103e-06,3.030717674610929e-05,-8.6010852275233e-06,0.0001258188837296115,-8.600479623558176e-06,0.00010870471533622145,-8.600930624066213e-06
952,1.85134488e-11,0.00011765986893090826,-8.60548986448697e-06,3.0368611028942583e-05,-8.605606074570557e-06,0.00012606936478558827,-8.605002276922298e-06,0.00010894599606007297,-8.605451481473822e-06
953,1.8532895700000004e-11,0.00011790585895177497,-8.610008344120913e-06,3.043010954001303e-05,-8.610119652077465e-06,0.0001263201220277807,-8.609559242077257e-06,0.00010918752691174279,-8.60996996510441e-06
954,1.85523426e-11,0.00011815209873566395,-8.614524453715213e-06,3.0491679568497253e-05,-8.614635759378367e-06,0.00012657111371575417,-8.614078993839797e-06,0.00010942929861872998,-8.614486078693261e-06
955,1.85717895e-11,0.00011839861354424224,-8.619038196995385e-06,3.055330549353582e-05,-8.61914950036634e-06,0.00012682235561252924,-8.61856334778402e-06,0.00010967138061014365,-8.618999825965887e-06
956,1.8591236400000003e-11,0.00011864538064864596,-8.623549577677175e-06,3.0615000208057845e-05,-8.623660878757134e-06,0.0001270738591040174,-8.623109173772999e-06,0.00010991367450420381,-8.623511210638044e-06
957,1.86106833e-11,0.00011889240782792254,-8.628058599466621e-06,3.067676229515538e-05,-8.62816989825678e-06,0.00012732563898806666,-8.627620821744282e-06,0.00011015626721764114,-8.628020236415768e-06
958,1.8630130200000002e-11,0.00011913968764074664,-8.63256526606008e-06,3.073857790629789e-05,-8.632676562561637e-06,0.00012757763806830588,-8.632131660724869e-06,0.00011039908254831954,-8.632526906995426e-06
959,1.8649577100000003e-11,0.00011938723622862977,-8.637069581144271e-06,3.0800460916326234e-05,-8.63718087535842e-06,0.00012782993258954268,-8.636638173228263e-06,0.00011064216825639687,-8.637031226063734e-06
960,1.8669024e-11,0.00011963503911970337,-8.641571548396302e-06,3.086240640235969e-05,-8.641682840324234e-06,0.00012808246739493155,-8.64114225978819e-06,0.00011088553977739854,-8.641533197297804e-06
961,1.86884709e-11,0.00011988309821223594,-8.646071171483705e-06,3.092442308109174e-05,-8.64618246112661e-06,0.00012833526507769743,-8.645643927924126e-06,0.000111129164503185,-8.646032824365172e-06
962,1.8707917800000002e-11,0.0001201314150876272,-8.650568454064475e-06,3.0986502407556046e-05,-8.650679741423544e-06,0.00012858830572519577,-8.650143184897058e-06,0.00011137304828944476,-8.65053011092384e-06
963,1.8727364700000003e-11,0.0001203799962248056,-8.655063399787106e-06,3.104864422107889e-05,-8.655174684863521e-06,0.00012884159748475995,-8.65460657602741e-06,0.00011161719102514031,-8.655025060622298e-06
964,1.87468116e-11,0.00012062883280534569,-8.659556012290615e-06,3.1110841395900935e-05,-8.659667295085561e-06,0.00012909516235048193,-8.659101031453926e-06,0.0001118615854026577,-8.659517677099573e-06
965,1.8766258500000002e-11,0.0001208779286914267,-8.664046295204593e-06,3.117310890471353e-05,-8.66415757571926e-06,0.00012934898096000875,-8.663593096138645e-06,0.0001121062515496227,-8.664007963985259e-06
966,1.8785705400000003e-11,0.00012112728683711571,-8.668534252149231e-06,3.123544591524595e-05,-8.668645530384794e-06,0.0001296030387623032,-8.668082776489236e-06,0.00011235118550701742,-8.668495924899544e-06
967,1.88051523e-11,0.00012137689865885225,-8.673019886735347e-06,3.129783813073367e-05,-8.673131162692986e-06,0.00012985739536717648,-8.67257007873731e-06,0.00011259633805443184,-8.672981563453252e-06
968,1.88245992e-11,0.00012162677976573258,-8.677503202564425e-06,3.1360291958849096e-05,-8.677581014202662e-06,0.00013011193897977677,-8.677110353492068e-06,0.00011284182444148212,-8.677464883247872e-06
969,1.8844046100000002e-11,0.00012187690486813474,-8.681984203228656e-06,3.142281205543153e-05,-8.68206201252486e-06,0.0001303667963582281,-8.681591175042303e-06,0.00011308751300239617,-8.681945887875597e-06
970,1.8863493e-11,0.00012212729820772133,-8.686462892310963e-06,3.148540619139166e-05,-8.68654069926634e-06,0.00013062189209854904,-8.686069685103014e-06,0.00011333349577547344,-8.686424580919355e-06
971,1.88829399e-11,0.00012237794969331976,-8.690939273385039e-06,3.1548049683723644e-05,-8.691017078000798e-06,0.00013087724144661834,-8.69054588724775e-06,0.00011357972708966633,-8.69090096595284e-06
972,1.8902386800000002e-11,0.00012262886045453415,-8.695413350015376e-06,3.1610757434354146e-05,-8.695491152292721e-06,0.00013113285054336022,-8.695019785040858e-06,0.0001138262215349509,-8.695375046540547e-06
973,1.8921833700000003e-11,0.00012288002679560175,-8.6998851257573e-06,3.1673539562112545e-05,-8.699962925697433e-06,0.0001313886783203446,-8.699491382037525e-06,0.00011407298385564439,-8.699846826237806e-06
974,1.89412806e-11,0.00012313145292564643,-8.704354604157007e-06,3.17363820911542e-05,-8.704432401761127e-06,0.00013164481713802374,-8.703960681783804e-06,0.00011431997665998439,-8.704316308590814e-06
975,1.89607275e-11,0.00012338313627163714,-8.708821788751586e-06,3.17992889349598e-05,-8.708899584020894e-06,0.0001319012005253601,-8.708427687816644e-06,0.00011456726428551417,-8.70878349713667e-06
976,1.8980174400000002e-11,0.00012363508260388774,-8.713286683069073e-06,3.186225476426956e-05,-8.713364476004766e-06,0.0001321578245000739,-8.712892403663938e-06,0.00011481476231655163,-8.713248395403406e-06
977,1.89996213e-11,0.0001238872884060966,-8.717749290628458e-06,3.1925283474214686e-05,-8.71782708123173e-06,0.00013241469628046788,-8.717354832844534e-06,0.00011506257940764383,-8.717711006910013e-06
978,1.9019068200000004e-11,0.00012413974184155216,-8.722209614939727e-06,3.198837772991832e-05,-8.722287403211773e-06,0.00013267185820089187,-8.721814978868286e-06,0.00011531062522807239,-8.722171335166492e-06
979,1.9038515100000002e-11,0.00012439246581634017,-8.726667659503907e-06,3.2051546522060194e-05,-8.726745445445916e-06,0.00013292924994430657,-8.726272845236065e-06,0.00011555897404597427,-8.72662938367386e-06
980,1.9057962e-11,0.00012464544319215414,-8.731123427813075e-06,3.211476133853962e-05,-8.73120121142624e-06,0.00013318691265996202,-8.730728435439824e-06,0.00011580753379702646,-8.731085155924204e-06
981,1.9077408900000004e-11,0.00012489868836041435,-8.735576923350413e-06,3.217806066115984e-05,-8.73565470463592e-06,0.00013344479140976919,-8.735181752962598e-06,0.00011605638361587499,-8.735538655400708e-06
982,1.90968558e-11,0.00012515217947073768,-8.740028149590219e-06,3.2241399235943816e-05,-8.740105928549255e-06,0.00013370298107879375,-8.739632801278551e-06,0.00011630549752940276,-8.739989885577672e-06
983,1.9116302700000002e-11,0.0001254059359579452,-8.74447710999795e-06,3.2304817953910564e-05,-8.744554886631699e-06,0.000133961398366957,-8.744115046882021e-06,0.00011655484804611662,-8.74443884992056e-06
984,1.9135749600000003e-11,0.0001256599463498064,-8.748923808030261e-06,3.236829429885552e-05,-8.749001582339905e-06,0.00013422009557287166,-8.748561567237427e-06,0.00011680449331359694,-8.748885551886024e-06
985,1.91551965e-11,0.00012591421900991445,-8.753368247135014e-06,3.243183804098251e-05,-8.753446019121734e-06,0.0001344790089468598,-8.753005828755543e-06,0.00011705436081787957,-8.753329994921933e-06
986,1.9174643400000002e-11,0.00012616875635231188,-8.757810430751333e-06,3.2495445471482625e-05,-8.757888200416307e-06,0.00013473819304167428,-8.757447834875342e-06,0.00011730450196935932,-8.757772182467412e-06
987,1.91940903e-11,0.00012642355334399844,-8.762250362309614e-06,3.255911707866467e-05,-8.762328129654021e-06,0.0001349976450791519,-8.761887589027092e-06,0.00011755493048268952,-8.762212117952863e-06
988,1.9213537200000004e-11,0.0001266785937013633,-8.766688045231579e-06,3.262285045985733e-05,-8.766765810256592e-06,0.00013525735898075122,-8.766325094632372e-06,0.00011780560767649125,-8.766649804800007e-06
989,1.92329841e-11,0.0001269339054173335,-8.771123482930286e-06,3.268664894048125e-05,-8.771201245637079e-06,0.00013551732722957485,-8.770760355104106e-06,0.0001180565276519967,-8.771085246421905e-06
990,1.9252431e-11,0.00012718946966404818,-8.775556678810162e-06,3.275050704715011e-05,-8.775634439199906e-06,0.00013577752054626068,-8.775193373846586e-06,0.00011830772160000073,-8.775518446222993e-06
991,1.9271877900000003e-11,0.00012744529454185917,-8.779987636267052e-06,3.2814431635821196e-05,-8.780065394340919e-06,0.00013603801512509324,-8.779625061206792e-06,0.0001185591755053191,-8.779949407599113e-06
992,1.92913248e-11,0.00012770138490286897,-8.784416358688227e-06,3.287842214142577e-05,-8.784494114447384e-06,0.00013629873987720028,-8.784055031099805e-06,0.00011881087606442345,-8.784378133937542e-06
993,1.9310771700000002e-11,0.0001279577294367098,-8.788842849452429e-06,3.294248071801718e-05,-8.788920602898043e-06,0.00013655972736796983,-8.788482849404216e-06,0.00011906284087257744,-8.788804628617024e-06
994,1.9330218600000003e-11,0.0001282143258963958,-8.793267111929887e-06,3.300659590936016e-05,-8.793344863063123e-06,0.0001368209588729209,-8.79290852642113e-06,0.00011931510685228192,-8.793228895007795e-06
995,1.93496655e-11,0.00012847118788275727,-8.797689149482376e-06,3.307077551339954e-05,-8.797766898304395e-06,0.00013708244601359998,-8.797324960170733e-06,0.00011956758946623837,-8.797650936471622e-06
996,1.93691124e-11,0.00012872831240280444,-8.8021089654632e-06,3.3135022102852555e-05,-8.802186711975167e-06,0.00013734418330274388,-8.80177806343309e-06,0.00011982032813511926,-8.802070756361824e-06
997,1.9388559300000002e-11,0.00012898568765527335,-8.806526563217268e-06,3.319932427456343e-05,-8.806604307420338e-06,0.0001376061975204509,-8.806195484738535e-06,0.00012007334545347447,-8.806488358023305e-06
998,1.9408006200000003e-11,0.00012924332470669802,-8.810941946081095e-06,3.3263703513582e-05,-8.811019687976427e-06,0.00013786847165837596,-8.810610691242213e-06,0.00012032663492135495,-8.810903744792586e-06
999,1.94274531e-11,0.00012950122084273507,-8.815355117382836e-06,3.332813191552797e-05,-8.815432856971586e-06,0.00013813099952632513,-8.815023686272139e-06,0.00012058018191463067,-8.815316919997828e-06
