,E0,Ep,dL,phi,th_LRL,Error,n,wfinal
19743.,-3.0396598110480402e-6,2.2402834182552437e-11,1.,4.492477494633404,0.,ShortOrb,3,-0.00004497657372533312
20165.,-3.0396598110480402e-6,2.8003542728190545e-11,-1.,5.183627878423159,0.,NOERR,2,-3.0514837193387673e-6
21227.,-3.0396598110480402e-6,3.360425127382866e-11,1.,0.8482300164692442,0.,NOERR,2,1.3787479299536754e-6
19754.,-3.0396598110480402e-6,2.2402834182552437e-11,1.,4.838052686528282,0.,NOERR,1,-2.20037507455618e-6
21229.,-3.0396598110480402e-6,3.360425127382866e-11,1.,0.91106186954104,0.,NOERR,1,-0.000013888787511740979
20166.,-3.0396598110480402e-6,2.8003542728190545e-11,-1.,5.215043804959056,0.,NOERR,3,-6.871827093376072e-6
20169.,-3.0396598110480402e-6,2.8003542728190545e-11,-1.,5.3092915845667505,0.,NOERR,2,0.000022279865990687076
19755.,-3.0396598110480402e-6,2.2402834182552437e-11,1.,4.869468613064179,0.,NOERR,2,-7.2238102298158705e-6
20174.,-3.0396598110480402e-6,2.8003542728190545e-11,-1.,5.46637121724624,0.,NOERR,3,3.469650887026488e-6
21232.,-3.0396598110480402e-6,3.360425127382866e-11,1.,1.0053096491487339,0.,NOERR,2,-0.00001549761231869343
20175.,-3.0396598110480402e-6,2.8003542728190545e-11,-1.,5.497787143782138,0.,ShortOrb,4,-0.00005119274484744737
21237.,-3.0396598110480402e-6,3.360425127382866e-11,1.,1.1623892818282235,0.,NOERR,1,0.000032605661225358616
20177.,-3.0396598110480402e-6,2.8003542728190545e-11,-1.,5.5606189968539335,0.,NOERR,3,-4.286188644934117e-6
20180.,-3.0396598110480402e-6,2.8003542728190545e-11,-1.,5.654866776461628,0.,ShortOrb,4,-0.00004724963866318047
21247.,-3.0396598110480402e-6,3.360425127382866e-11,1.,1.4765485471872026,0.,NOERR,1,3.0745897955571182e-6
20182.,-3.0396598110480402e-6,2.8003542728190545e-11,-1.,5.717698629533424,0.,ShortOrb,2,-0.00006794849104476393
19757.,-3.0396598110480402e-6,2.2402834182552437e-11,1.,4.932300466135976,0.,NOERR,2,-0.000014968914131052116
21248.,-3.0396598110480402e-6,3.360425127382866e-11,1.,1.5079644737231006,0.,NOERR,1,-0.000014992593171614525
20186.,-3.0396598110480402e-6,2.8003542728190545e-11,-1.,5.843362335677016,0.,NOERR,4,6.668022021094132e-7
20188.,-3.0396598110480402e-6,2.8003542728190545e-11,-1.,5.9061941887488105,0.,ShortOrb,2,-0.00005021033018310905
21249.,-3.0396598110480402e-6,3.360425127382866e-11,1.,1.5393804002589986,0.,NOERR,2,0.000011472784507212332
19762.,-3.0396598110480402e-6,2.2402834182552437e-11,1.,5.089380098815465,0.,NOERR,1,8.679746358904902e-8
19764.,-3.0396598110480402e-6,2.2402834182552437e-11,1.,5.15221195188726,0.,NOERR,2,0.000016914657884692295
20586.,-3.0396598110480402e-6,2.8003542728190545e-11,1.,5.843362335677016,0.,ShortOrb,6,-0.000055284015791259855
20588.,-3.0396598110480402e-6,2.8003542728190545e-11,1.,5.9061941887488105,0.,ShortOrb,2,-0.00005021033018310905
19766.,-3.0396598110480402e-6,2.2402834182552437e-11,1.,5.215043804959056,0.,NOERR,2,6.248507507368033e-6
20189.,-3.0396598110480402e-6,2.8003542728190545e-11,-1.,5.937610115284708,0.,ShortOrb,2,-0.00006305351957665093
19775.,-3.0396598110480402e-6,2.2402834182552437e-11,1.,5.497787143782138,0.,ShortOrb,3,-0.000053980493042749946
20191.,-3.0396598110480402e-6,2.8003542728190545e-11,-1.,6.000441968356505,0.,NOERR,2,1.703687320437874e-6
20589.,-3.0396598110480402e-6,2.8003542728190545e-11,1.,5.937610115284708,0.,ShortOrb,2,-0.00006305351957665093
19776.,-3.0396598110480402e-6,2.2402834182552437e-11,1.,5.529203070318036,0.,ShortOrb,6,-0.00005188867130496683
20193.,-3.0396598110480402e-6,2.8003542728190545e-11,-1.,6.0632738214283,0.,NOERR,1,-1.3158105752369574e-7
21631.,-3.0396598110480402e-6,3.920495981946677e-11,-1.,0.9738937226128359,0.,NOERR,2,0.0001734900611190427
20591.,-3.0396598110480402e-6,2.8003542728190545e-11,1.,6.000441968356505,0.,NOERR,2,1.7169658305789809e-6
20593.,-3.0396598110480402e-6,2.8003542728190545e-11,1.,6.0632738214283,0.,NOERR,1,-1.3158105752369574e-7
21633.,-3.0396598110480402e-6,3.920495981946677e-11,-1.,1.0367255756846319,0.,NOERR,2,-1.5379389318807275e-6
21638.,-3.0396598110480402e-6,3.920495981946677e-11,-1.,1.1938052083641213,0.,NOERR,2,0.00003335524146219731
20594.,-3.0396598110480402e-6,2.8003542728190545e-11,1.,6.094689747964199,0.,NOERR,3,6.117812071494604e-7
20598.,-3.0396598110480402e-6,2.8003542728190545e-11,1.,6.220353454107791,0.,ShortOrb,5,-0.00005163714285248672
21639.,-3.0396598110480402e-6,3.920495981946677e-11,-1.,1.2252211349000193,0.,NOERR,1,9.843851383231968e-7
20194.,-3.0396598110480402e-6,2.8003542728190545e-11,-1.,6.094689747964199,0.,ShortOrb,3,-0.00003552477576895807
21256.,-3.0396598110480402e-6,3.360425127382866e-11,1.,1.7592918860102844,0.,ShortOrb,4,0.0019759756639408654
20198.,-3.0396598110480402e-6,2.8003542728190545e-11,-1.,6.220353454107791,0.,ShortOrb,5,-0.000051637142852462315
21641.,-3.0396598110480402e-6,3.920495981946677e-11,-1.,1.288052987971815,0.,NOERR,1,-8.200535698332038e-7
21258.,-3.0396598110480402e-6,3.360425127382866e-11,1.,1.82212373908208,0.,NOERR,2,0.00009651137689889316
20807.,-3.0396598110480402e-6,3.360425127382866e-11,-1.,0.21991148575128555,0.,ShortOrb,3,-0.00007990323722421131
21259.,-3.0396598110480402e-6,3.360425127382866e-11,1.,1.853539665617978,0.,NOERR,2,8.494899964009136e-8
20401.,-3.0396598110480402e-6,2.8003542728190545e-11,1.,0.031415926535897934,0.,NOERR,3,-4.477154373302877e-6
21642.,-3.0396598110480402e-6,3.920495981946677e-11,-1.,1.319468914507713,0.,NOERR,3,-1.2608783077737243e-7
20808.,-3.0396598110480402e-6,3.360425127382866e-11,-1.,0.25132741228718347,0.,NOERR,1,8.620279854340982e-6
21263.,-3.0396598110480402e-6,3.360425127382866e-11,1.,1.9792033717615696,0.,NOERR,1,-4.423583419083655e-6
20402.,-3.0396598110480402e-6,2.8003542728190545e-11,1.,0.06283185307179587,0.,ShortOrb,2,-0.00004399053173030853
20809.,-3.0396598110480402e-6,3.360425127382866e-11,-1.,0.2827433388230814,0.,ShortOrb,2,-0.00005674852807971394
21264.,-3.0396598110480402e-6,3.360425127382866e-11,1.,2.0106192982974678,0.,NOERR,1,-4.05926710881652e-6
20812.,-3.0396598110480402e-6,3.360425127382866e-11,-1.,0.37699111843077515,0.,NOERR,2,0.000010388853376274068
21273.,-3.0396598110480402e-6,3.360425127382866e-11,1.,2.293362637120549,0.,NOERR,1,0.00007780052216948642
21274.,-3.0396598110480402e-6,3.360425127382866e-11,1.,2.324778563656447,0.,NOERR,2,0.00009794627541779853
20813.,-3.0396598110480402e-6,3.360425127382866e-11,-1.,0.4084070449666731,0.,NOERR,2,-2.851230120570073e-6
21275.,-3.0396598110480402e-6,3.360425127382866e-11,1.,2.356194490192345,0.,NOERR,1,-2.4608659068881066e-6
21643.,-3.0396598110480402e-6,3.920495981946677e-11,-1.,1.350884841043611,0.,NOERR,2,-0.000035087391613099504
20814.,-3.0396598110480402e-6,3.360425127382866e-11,-1.,0.4398229715025711,0.,NOERR,5,-5.159475285465456e-7
20410.,-3.0396598110480402e-6,2.8003542728190545e-11,1.,0.3141592653589793,0.,NOERR,2,-0.00002878128260151814
20411.,-3.0396598110480402e-6,2.8003542728190545e-11,1.,0.34557519189487723,0.,ShortOrb,2,-0.000048163253099705195
21276.,-3.0396598110480402e-6,3.360425127382866e-11,1.,2.3876104167282426,0.,NOERR,2,-0.000012058390724456748
21282.,-3.0396598110480402e-6,3.360425127382866e-11,1.,2.57610597594363,0.,NOERR,2,-2.2277994491651398e-6
20413.,-3.0396598110480402e-6,2.8003542728190545e-11,1.,0.4084070449666731,0.,NOERR,1,-9.152036372032017e-6
21648.,-3.0396598110480402e-6,3.920495981946677e-11,-1.,1.5079644737231006,0.,NOERR,2,-0.000015471750704139864
21285.,-3.0396598110480402e-6,3.360425127382866e-11,1.,2.670353755551324,0.,NOERR,2,-1.6386595291304652e-6
21651.,-3.0396598110480402e-6,3.920495981946677e-11,-1.,1.6022122533307945,0.,NOERR,2,5.11902833364672e-6
21286.,-3.0396598110480402e-6,3.360425127382866e-11,1.,2.701769682087222,0.,ShortOrb,4,-0.0000476753693043232
20417.,-3.0396598110480402e-6,2.8003542728190545e-11,1.,0.5340707511102649,0.,NOERR,2,-0.000022021411469679355
21292.,-3.0396598110480402e-6,3.360425127382866e-11,1.,2.8902652413026098,0.,NOERR,1,6.320314349759666e-6
20815.,-3.0396598110480402e-6,3.360425127382866e-11,-1.,0.47123889803846897,0.,NOERR,3,-0.000028621447925492537
21298.,-3.0396598110480402e-6,3.360425127382866e-11,1.,3.078760800517997,0.,NOERR,1,-4.180894212042013e-6
21652.,-3.0396598110480402e-6,3.920495981946677e-11,-1.,1.6336281798666925,0.,NOERR,3,-5.4911500409810514e-6
20418.,-3.0396598110480402e-6,2.8003542728190545e-11,1.,0.5654866776461628,0.,NOERR,3,-6.76752739319867e-6
21654.,-3.0396598110480402e-6,3.920495981946677e-11,-1.,1.6964600329384885,0.,NOERR,2,0.000038533002897913936
20421.,-3.0396598110480402e-6,2.8003542728190545e-11,1.,0.6597344572538565,0.,ShortOrb,5,-0.00005079298293983974
21304.,-3.0396598110480402e-6,3.360425127382866e-11,1.,3.267256359733385,0.,NOERR,2,-4.686896530640405e-6
20422.,-3.0396598110480402e-6,2.8003542728190545e-11,1.,0.6911503837897545,0.,ShortOrb,3,-0.000046939534425191566
20426.,-3.0396598110480402e-6,2.8003542728190545e-11,1.,0.8168140899333463,0.,NOERR,2,-1.4650523471805264e-6
21656.,-3.0396598110480402e-6,3.920495981946677e-11,-1.,1.7592918860102844,0.,NOERR,2,-4.173086064407272e-6
20816.,-3.0396598110480402e-6,3.360425127382866e-11,-1.,0.5026548245743669,0.,NOERR,4,-0.000036565365035864
21311.,-3.0396598110480402e-6,3.360425127382866e-11,1.,3.4871678454846706,0.,NOERR,3,-5.441920985527877e-6
21658.,-3.0396598110480402e-6,3.920495981946677e-11,-1.,1.82212373908208,0.,NOERR,1,2.433681992667118e-6
21345.,-3.0396598110480402e-6,3.360425127382866e-11,1.,4.5553093477052,0.,NOERR,1,5.932700248280426e-7
21660.,-3.0396598110480402e-6,3.920495981946677e-11,-1.,1.8849555921538759,0.,NOERR,1,1.7059083609026012e-6
20818.,-3.0396598110480402e-6,3.360425127382866e-11,-1.,0.5654866776461628,0.,NOERR,3,-5.966175236350787e-6
21350.,-3.0396598110480402e-6,3.360425127382866e-11,1.,4.71238898038469,0.,NOERR,2,-1.2691818827693767e-6
21662.,-3.0396598110480402e-6,3.920495981946677e-11,-1.,1.9477874452256718,0.,NOERR,4,-1.7992003728130235e-6
20820.,-3.0396598110480402e-6,3.360425127382866e-11,-1.,0.6283185307179586,0.,NOERR,1,3.8759437113223e-6
21665.,-3.0396598110480402e-6,3.920495981946677e-11,-1.,2.0420352248333655,0.,NOERR,2,8.893663411216905e-7
20821.,-3.0396598110480402e-6,3.360425127382866e-11,-1.,0.6597344572538565,0.,ShortOrb,2,-0.00005694708697853871
21667.,-3.0396598110480402e-6,3.920495981946677e-11,-1.,2.1048670779051615,0.,NOERR,2,0.00003849147624100559
21675.,-3.0396598110480402e-6,3.920495981946677e-11,-1.,2.356194490192345,0.,NOERR,2,0.000026886217704120085
20427.,-3.0396598110480402e-6,2.8003542728190545e-11,1.,0.8482300164692442,0.,NOERR,2,-0.00004130893573059429
21684.,-3.0396598110480402e-6,3.920495981946677e-11,-1.,2.638937829015426,0.,NOERR,2,7.875841325876169e-6
21353.,-3.0396598110480402e-6,3.360425127382866e-11,1.,4.806636759992384,0.,NOERR,2,-0.000019430422090210062
21692.,-3.0396598110480402e-6,3.920495981946677e-11,-1.,2.8902652413026098,0.,NOERR,1,-1.76363141339803e-6
20430.,-3.0396598110480402e-6,2.8003542728190545e-11,1.,0.9424777960769379,0.,NOERR,1,-6.071265098710105e-6
21694.,-3.0396598110480402e-6,3.920495981946677e-11,-1.,2.9530970943744053,0.,NOERR,3,3.898758700626074e-7
21354.,-3.0396598110480402e-6,3.360425127382866e-11,1.,4.838052686528282,0.,NOERR,3,1.268263352108769e-6
20826.,-3.0396598110480402e-6,3.360425127382866e-11,-1.,0.8168140899333463,0.,NOERR,3,-0.000020814327599418226
21357.,-3.0396598110480402e-6,3.360425127382866e-11,1.,4.932300466135976,0.,NOERR,1,0.000016502404928434668
21696.,-3.0396598110480402e-6,3.920495981946677e-11,-1.,3.015928947446201,0.,NOERR,2,-5.670012351310335e-7
20827.,-3.0396598110480402e-6,3.360425127382866e-11,-1.,0.8482300164692442,0.,NOERR,3,3.9501374673098245e-6
20431.,-3.0396598110480402e-6,2.8003542728190545e-11,1.,0.9738937226128359,0.,NOERR,11,-4.004353531987503e-6
20829.,-3.0396598110480402e-6,3.360425127382866e-11,-1.,0.91106186954104,0.,NOERR,1,-0.000013888787511740979
20832.,-3.0396598110480402e-6,3.360425127382866e-11,-1.,1.0053096491487339,0.,ShortOrb,3,-0.00005663587560323588
20837.,-3.0396598110480402e-6,3.360425127382866e-11,-1.,1.1623892818282235,0.,NOERR,1,0.000032605661225358616
21358.,-3.0396598110480402e-6,3.360425127382866e-11,1.,4.9637163926718735,0.,NOERR,3,-0.000030370034173593353
20847.,-3.0396598110480402e-6,3.360425127382866e-11,-1.,1.4765485471872026,0.,NOERR,1,3.0745897955571182e-6
21366.,-3.0396598110480402e-6,3.360425127382866e-11,1.,5.215043804959056,0.,NOERR,2,-1.8726220241849894e-6
21367.,-3.0396598110480402e-6,3.360425127382866e-11,1.,5.246459731494954,0.,NOERR,2,0.00007714602898243723
20848.,-3.0396598110480402e-6,3.360425127382866e-11,-1.,1.5079644737231006,0.,NOERR,1,-0.000014992593171614525
20435.,-3.0396598110480402e-6,2.8003542728190545e-11,1.,1.0995574287564276,0.,ShortOrb,3,-0.00004407876612839978
21727.,-3.0396598110480402e-6,3.920495981946677e-11,-1.,3.9898226700590373,0.,NOERR,4,-0.00006909447879046027
20849.,-3.0396598110480402e-6,3.360425127382866e-11,-1.,1.5393804002589986,0.,NOERR,2,0.00001149435575538127
20436.,-3.0396598110480402e-6,2.8003542728190545e-11,1.,1.1309733552923256,0.,NOERR,2,-2.202202626263014e-6
20439.,-3.0396598110480402e-6,2.8003542728190545e-11,1.,1.2252211349000193,0.,NOERR,2,1.960733911499077e-6
21731.,-3.0396598110480402e-6,3.920495981946677e-11,-1.,4.115486376202629,0.,NOERR,1,-0.000023558467344726785
22067.,-3.0396598110480402e-6,3.920495981946677e-11,1.,2.1048670779051615,0.,NOERR,2,-1.3941746652664494e-7
21738.,-3.0396598110480402e-6,3.920495981946677e-11,-1.,4.335397861953914,0.,NOERR,3,8.782946820564822e-6
22075.,-3.0396598110480402e-6,3.920495981946677e-11,1.,2.356194490192345,0.,NOERR,2,3.580063357732067e-6
22084.,-3.0396598110480402e-6,3.920495981946677e-11,1.,2.638937829015426,0.,NOERR,2,7.875876459680933e-6
22092.,-3.0396598110480402e-6,3.920495981946677e-11,1.,2.8902652413026098,0.,NOERR,1,-1.76363141339803e-6
21372.,-3.0396598110480402e-6,3.360425127382866e-11,1.,5.403539364174444,0.,NOERR,3,-0.00004191570380342712
22094.,-3.0396598110480402e-6,3.920495981946677e-11,1.,2.9530970943744053,0.,NOERR,2,5.939098686257805e-6
21374.,-3.0396598110480402e-6,3.360425127382866e-11,1.,5.46637121724624,0.,NOERR,2,3.857080683725875e-6
22096.,-3.0396598110480402e-6,3.920495981946677e-11,1.,3.015928947446201,0.,NOERR,2,7.66749623261473e-7
21748.,-3.0396598110480402e-6,3.920495981946677e-11,-1.,4.649557127312894,0.,NOERR,3,-0.00003651836775151342
21750.,-3.0396598110480402e-6,3.920495981946677e-11,-1.,4.71238898038469,0.,ShortOrb,2,-0.00005150934585447854
20856.,-3.0396598110480402e-6,3.360425127382866e-11,-1.,1.7592918860102844,0.,NOERR,3,-0.00004408855414784786
22127.,-3.0396598110480402e-6,3.920495981946677e-11,1.,3.9898226700590373,0.,NOERR,2,0.00001462891192576337
21375.,-3.0396598110480402e-6,3.360425127382866e-11,1.,5.497787143782138,0.,NOERR,2,-6.827004519811807e-6
20858.,-3.0396598110480402e-6,3.360425127382866e-11,-1.,1.82212373908208,0.,NOERR,2,0.00009651137698695943
21759.,-3.0396598110480402e-6,3.920495981946677e-11,-1.,4.995132319207771,0.,NOERR,1,5.4097811179868276e-6
21379.,-3.0396598110480402e-6,3.360425127382866e-11,1.,5.62345084992573,0.,NOERR,1,2.8388361224320357e-6
20859.,-3.0396598110480402e-6,3.360425127382866e-11,-1.,1.853539665617978,0.,NOERR,3,3.0806903006363934e-7
22131.,-3.0396598110480402e-6,3.920495981946677e-11,1.,4.115486376202629,0.,NOERR,1,-0.000023558467344726785
20863.,-3.0396598110480402e-6,3.360425127382866e-11,-1.,1.9792033717615696,0.,NOERR,1,-4.423583419083655e-6
20864.,-3.0396598110480402e-6,3.360425127382866e-11,-1.,2.0106192982974678,0.,NOERR,1,-4.05926710881652e-6
21761.,-3.0396598110480402e-6,3.920495981946677e-11,-1.,5.057964172279568,0.,ShortOrb,2,-0.000039205407496467615
20873.,-3.0396598110480402e-6,3.360425127382866e-11,-1.,2.293362637120549,0.,NOERR,1,0.00007780052216948642
22138.,-3.0396598110480402e-6,3.920495981946677e-11,1.,4.335397861953914,0.,NOERR,116,-0.00002678966599317421
21763.,-3.0396598110480402e-6,3.920495981946677e-11,-1.,5.120796025351362,0.,NOERR,2,-4.909425344328402e-6
20874.,-3.0396598110480402e-6,3.360425127382866e-11,-1.,2.324778563656447,0.,NOERR,2,0.00009794627665705904
20875.,-3.0396598110480402e-6,3.360425127382866e-11,-1.,2.356194490192345,0.,NOERR,1,-2.4608659068881066e-6
21381.,-3.0396598110480402e-6,3.360425127382866e-11,1.,5.686282702997525,0.,NOERR,3,-0.00003120667697231299
21764.,-3.0396598110480402e-6,3.920495981946677e-11,-1.,5.15221195188726,0.,NOERR,3,1.448386299856639e-6
20876.,-3.0396598110480402e-6,3.360425127382866e-11,-1.,2.3876104167282426,0.,NOERR,2,-2.278627633716657e-6
21386.,-3.0396598110480402e-6,3.360425127382866e-11,1.,5.843362335677016,0.,NOERR,1,0.000015941669144631193
21767.,-3.0396598110480402e-6,3.920495981946677e-11,-1.,5.246459731494954,0.,NOERR,2,0.00009692903593125303
20882.,-3.0396598110480402e-6,3.360425127382866e-11,-1.,2.57610597594363,0.,NOERR,2,-2.227872553886239e-6
21389.,-3.0396598110480402e-6,3.360425127382866e-11,1.,5.937610115284708,0.,NOERR,2,1.0240093595613955e-6
21768.,-3.0396598110480402e-6,3.920495981946677e-11,-1.,5.277875658030852,0.,NOERR,2,0.00010891472830979039
20885.,-3.0396598110480402e-6,3.360425127382866e-11,-1.,2.670353755551324,0.,NOERR,2,-1.6386594737426606e-6
20886.,-3.0396598110480402e-6,3.360425127382866e-11,-1.,2.701769682087222,0.,ShortOrb,4,-0.00004767536930432858
21769.,-3.0396598110480402e-6,3.920495981946677e-11,-1.,5.3092915845667505,0.,NOERR,2,-2.576957075020217e-6
21392.,-3.0396598110480402e-6,3.360425127382866e-11,1.,6.031857894892402,0.,NOERR,2,-4.361180234654757e-6
21771.,-3.0396598110480402e-6,3.920495981946677e-11,-1.,5.372123437638546,0.,NOERR,3,0.000041213586641025444
20892.,-3.0396598110480402e-6,3.360425127382866e-11,-1.,2.8902652413026098,0.,NOERR,1,6.320314349759666e-6
21772.,-3.0396598110480402e-6,3.920495981946677e-11,-1.,5.403539364174444,0.,NOERR,1,0.0001445537583949507
20898.,-3.0396598110480402e-6,3.360425127382866e-11,-1.,3.078760800517997,0.,NOERR,1,-4.180894212042013e-6
21397.,-3.0396598110480402e-6,3.360425127382866e-11,1.,6.188937527571892,0.,NOERR,2,2.655329890638651e-6
22148.,-3.0396598110480402e-6,3.920495981946677e-11,1.,4.649557127312894,0.,NOERR,3,-0.00003837848933767573
22150.,-3.0396598110480402e-6,3.920495981946677e-11,1.,4.71238898038469,0.,ShortOrb,2,-0.00005150934585447854
21773.,-3.0396598110480402e-6,3.920495981946677e-11,-1.,5.4349552907103424,0.,NOERR,2,-8.282175376471994e-6
21399.,-3.0396598110480402e-6,3.360425127382866e-11,1.,6.2517693806436885,0.,NOERR,1,0.000014456217924616758
22159.,-3.0396598110480402e-6,3.920495981946677e-11,1.,4.995132319207771,0.,NOERR,1,5.4097811179868276e-6
20904.,-3.0396598110480402e-6,3.360425127382866e-11,-1.,3.267256359733385,0.,NOERR,2,-6.965867462556212e-6
21601.,-3.0396598110480402e-6,3.920495981946677e-11,-1.,0.031415926535897934,0.,NOERR,1,-9.625657469434647e-8
21775.,-3.0396598110480402e-6,3.920495981946677e-11,-1.,5.497787143782138,0.,NOERR,2,0.00001095164161960243
21779.,-3.0396598110480402e-6,3.920495981946677e-11,-1.,5.62345084992573,0.,ShortOrb,3,-0.00005367864394366301
20911.,-3.0396598110480402e-6,3.360425127382866e-11,-1.,3.4871678454846706,0.,ShortOrb,3,-0.00004851341716240584
21780.,-3.0396598110480402e-6,3.920495981946677e-11,-1.,5.654866776461628,0.,NOERR,1,-4.761304578278436e-7
21782.,-3.0396598110480402e-6,3.920495981946677e-11,-1.,5.717698629533424,0.,ShortOrb,2,-0.00005893171590019661
20945.,-3.0396598110480402e-6,3.360425127382866e-11,-1.,4.5553093477052,0.,NOERR,1,5.932700248280426e-7
21784.,-3.0396598110480402e-6,3.920495981946677e-11,-1.,5.7805304826052195,0.,NOERR,1,0.000029610067154402752
20950.,-3.0396598110480402e-6,3.360425127382866e-11,-1.,4.71238898038469,0.,ShortOrb,3,-0.00005021736008747366
22161.,-3.0396598110480402e-6,3.920495981946677e-11,1.,5.057964172279568,0.,ShortOrb,2,-0.000039205407496467615
21785.,-3.0396598110480402e-6,3.920495981946677e-11,-1.,5.811946409141117,0.,NOERR,1,3.662171963995827e-6
21788.,-3.0396598110480402e-6,3.920495981946677e-11,-1.,5.9061941887488105,0.,ShortOrb,2,-0.00004730978983275328
21602.,-3.0396598110480402e-6,3.920495981946677e-11,-1.,0.06283185307179587,0.,ShortOrb,3,-0.000049558217373272054
22163.,-3.0396598110480402e-6,3.920495981946677e-11,1.,5.120796025351362,0.,NOERR,2,4.959155681199031e-6
21791.,-3.0396598110480402e-6,3.920495981946677e-11,-1.,6.000441968356505,0.,NOERR,1,0.00003740312748115462
20953.,-3.0396598110480402e-6,3.360425127382866e-11,-1.,4.806636759992384,0.,NOERR,4,2.2632261862777134e-6
21792.,-3.0396598110480402e-6,3.920495981946677e-11,-1.,6.031857894892402,0.,NOERR,2,0.00001179932123426017
21606.,-3.0396598110480402e-6,3.920495981946677e-11,-1.,0.18849555921538758,0.,NOERR,1,-0.000016742123413795252
21794.,-3.0396598110480402e-6,3.920495981946677e-11,-1.,6.094689747964199,0.,NOERR,1,0.00002324358927992942
