,E0,Ep,dL,phi,th_LRL,Error,Dlow,Dhigh,enfinal
19205,-3.0396598110480402e-6,2.2402834182552434e-11,-1.,0.15707963267948966,0.,ndsz,0.,2.724433343537154e8,-0.00002124764858990602
19212,-3.0396598110480402e-6,2.2402834182552434e-11,-1.,0.37699111843077515,0.,ndsz,0.,6.710746841930807e8,-0.00002014234603109344
19214,-3.0396598110480402e-6,2.2402834182552434e-11,-1.,0.4398229715025711,0.,ndsz,0.,8.268274667312505e8,-0.000027899403927287057
19216,-3.0396598110480402e-6,2.2402834182552434e-11,-1.,0.5026548245743669,0.,ndsz,0.,5.874760192538935e8,-0.000014822964836014307
19217,-3.0396598110480402e-6,2.2402834182552434e-11,-1.,0.5340707511102649,0.,ndsz,0.,2.7449820543588614e8,-0.000029575368216683273
19218,-3.0396598110480402e-6,2.2402834182552434e-11,-1.,0.5654866776461628,0.,ndsz,0.,5.526842899108868e8,-0.00001967469345487416
19219,-3.0396598110480402e-6,2.2402834182552434e-11,-1.,0.5969026041820606,0.,ndsz,0.,1.8559875618950042e8,-1.5549708223261405e-6
19220,-3.0396598110480402e-6,2.2402834182552434e-11,-1.,0.6283185307179586,0.,ndsz,0.,2.5654120435941073e8,-0.000031154387841070275
19221,-3.0396598110480402e-6,2.2402834182552434e-11,-1.,0.6597344572538565,0.,ndsz,0.,2.1457887944796002e8,-7.63210346121923e-6
19222,-3.0396598110480402e-6,2.2402834182552434e-11,-1.,0.6911503837897545,0.,ndsz,0.,2.89899693393922e8,-0.000024196173058044224
19229,-3.0396598110480402e-6,2.2402834182552434e-11,-1.,0.91106186954104,0.,ndsz,0.,3.3568455727365446e8,-0.000022416287180249128
19234,-3.0396598110480402e-6,2.2402834182552434e-11,-1.,1.0681415022205298,0.,ndsz,0.,2.77677841191724e8,-0.00002583337069239633
19237,-3.0396598110480402e-6,2.2402834182552434e-11,-1.,1.1623892818282235,0.,ndsz,0.,2.879534436803537e8,-0.000028302282245817878
19243,-3.0396598110480402e-6,2.2402834182552434e-11,-1.,1.350884841043611,0.,mxst,0.,1.4516771241982596e9,-0.00003091770730632992
19247,-3.0396598110480402e-6,2.2402834182552434e-11,-1.,1.4765485471872026,0.,ndsz,0.,8.268274667312505e8,-0.00005788956433309611
19255,-3.0396598110480402e-6,2.2402834182552434e-11,-1.,1.7278759594743864,0.,ndsz,0.,2.359805824865389e8,-0.000014293297326162246
19260,-3.0396598110480402e-6,2.2402834182552434e-11,-1.,1.8849555921538759,0.,ndsz,0.,2.2649197873782462e8,-0.000013894080979071077
19262,-3.0396598110480402e-6,2.2402834182552434e-11,-1.,1.9477874452256718,0.,ndsz,0.,2.5124406334719148e8,-0.00001934986615026446
19263,-3.0396598110480402e-6,2.2402834182552434e-11,-1.,1.9792033717615696,0.,ndsz,0.,2.4815446705190253e8,-0.00002341452805865174
19264,-3.0396598110480402e-6,2.2402834182552434e-11,-1.,2.0106192982974678,0.,mxst,0.,1.492397709353296e9,-0.00004979856448658615
19265,-3.0396598110480402e-6,2.2402834182552434e-11,-1.,2.0420352248333655,0.,ndsz,0.,3.176831263605234e8,-0.000029039419416676537
19266,-3.0396598110480402e-6,2.2402834182552434e-11,-1.,2.0734511513692637,0.,mxst,0.,2.0362214210995939e9,-0.000047388328715269185
19272,-3.0396598110480402e-6,2.2402834182552434e-11,-1.,2.261946710584651,0.,ndsz,0.,2.3167105106181836e8,-0.000032274171914536964
19275,-3.0396598110480402e-6,2.2402834182552434e-11,-1.,2.356194490192345,0.,ndsz,0.,1.9606371326785386e8,-0.00001327386647176354
19276,-3.0396598110480402e-6,2.2402834182552434e-11,-1.,2.3876104167282426,0.,ndsz,0.,5.124703575515876e8,7.556138470476981e-6
19278,-3.0396598110480402e-6,2.2402834182552434e-11,-1.,2.4504422698000385,0.,ndsz,0.,1.492064949491648e8,-4.883231440544478e-6
19279,-3.0396598110480402e-6,2.2402834182552434e-11,-1.,2.4818581963359367,0.,ndsz,0.,1.5262885904870236e8,-3.3494844959847114e-6
19281,-3.0396598110480402e-6,2.2402834182552434e-11,-1.,2.5446900494077327,0.,ndsz,0.,5.156215661264941e8,-0.000014552934601397283
19288,-3.0396598110480402e-6,2.2402834182552434e-11,-1.,2.764601535159018,0.,mxst,0.,2.4549741155180416e9,-0.000031346336515953796
19289,-3.0396598110480402e-6,2.2402834182552434e-11,-1.,2.796017461694916,0.,ndsz,0.,4.672945602826349e8,-0.000019849958917461663
19297,-3.0396598110480402e-6,2.2402834182552434e-11,-1.,3.0473448739820994,0.,ndsz,0.,4.9364272076363176e8,-0.00004373234563814776
19311,-3.0396598110480402e-6,2.2402834182552434e-11,-1.,3.4871678454846706,0.,ndsz,0.,3.5278541176685476e8,-0.000010473280674716534
19317,-3.0396598110480402e-6,2.2402834182552434e-11,-1.,3.6756634047000576,0.,ndsz,0.,4.4505425870055175e8,-0.00006580392150112857
19323,-3.0396598110480402e-6,2.2402834182552434e-11,-1.,3.8641589639154454,0.,ndsz,0.,8.268274667312505e8,-0.000022705154341468703
19343,-3.0396598110480402e-6,2.2402834182552434e-11,-1.,4.492477494633404,0.,ndsz,0.,4.1148752473368365e8,-0.000026294927010894753
19354,-3.0396598110480402e-6,2.2402834182552434e-11,-1.,4.838052686528282,0.,ndsz,0.,8.268274667312505e8,-0.00004427919285826778
19355,-3.0396598110480402e-6,2.2402834182552434e-11,-1.,4.869468613064179,0.,ndsz,0.,4.875663039315189e8,-0.000016888754537092154
19357,-3.0396598110480402e-6,2.2402834182552434e-11,-1.,4.932300466135976,0.,ndsz,0.,4.7721508814868265e8,-7.616720701264512e-6
19361,-3.0396598110480402e-6,2.2402834182552434e-11,-1.,5.057964172279568,0.,ndsz,0.,1.3118031386233327e8,1.5962979555417256e-6
19362,-3.0396598110480402e-6,2.2402834182552434e-11,-1.,5.089380098815465,0.,ndsz,0.,8.17194420209306e8,-0.000011359744295447172
19364,-3.0396598110480402e-6,2.2402834182552434e-11,-1.,5.15221195188726,0.,ndsz,0.,1.2195687310999693e8,-4.812058534753305e-6
19366,-3.0396598110480402e-6,2.2402834182552434e-11,-1.,5.215043804959056,0.,ndsz,0.,1.1612442950252056e8,2.8445907584717656e-6
19375,-3.0396598110480402e-6,2.2402834182552434e-11,-1.,5.497787143782138,0.,ndsz,0.,1.619307810781972e8,-7.670976941653862e-6
19376,-3.0396598110480402e-6,2.2402834182552434e-11,-1.,5.529203070318036,0.,ndsz,0.,2.3474351492072088e8,-0.00001572699439122971
19381,-3.0396598110480402e-6,2.2402834182552434e-11,-1.,5.686282702997525,0.,ndsz,0.,6.138074512979363e8,-0.000024212773013232436
19386,-3.0396598110480402e-6,2.2402834182552434e-11,-1.,5.843362335677016,0.,ndsz,0.,8.428404690596516e8,-0.000016561921178492867
19387,-3.0396598110480402e-6,2.2402834182552434e-11,-1.,5.874778262212914,0.,ndsz,0.,2.062513523702152e8,-0.000021924921796312447
19390,-3.0396598110480402e-6,2.2402834182552434e-11,-1.,5.969026041820607,0.,ndsz,0.,6.935091368216282e8,-0.000018074628833630868
19391,-3.0396598110480402e-6,2.2402834182552434e-11,-1.,6.000441968356505,0.,ndsz,0.,2.2067394096039364e8,-0.000016815869443576048
19393,-3.0396598110480402e-6,2.2402834182552434e-11,-1.,6.0632738214283,0.,ndsz,0.,6.107938364008187e8,-0.000022146702569614263
19397,-3.0396598110480402e-6,2.2402834182552434e-11,-1.,6.188937527571892,0.,ndsz,0.,9.14260433547419e8,-0.00002209506253691984
19399,-3.0396598110480402e-6,2.2402834182552434e-11,-1.,6.2517693806436885,0.,ndsz,0.,5.28592888798963e8,-9.901080147756147e-6
19605,-3.0396598110480402e-6,2.2402834182552434e-11,1.,0.15707963267948966,0.,ndsz,0.,2.724433343537154e8,-0.00002124764858990602
19612,-3.0396598110480402e-6,2.2402834182552434e-11,1.,0.37699111843077515,0.,ndsz,0.,6.710746841930807e8,-0.00002014234603109344
19614,-3.0396598110480402e-6,2.2402834182552434e-11,1.,0.4398229715025711,0.,ndsz,0.,8.268274667312505e8,-0.000027899403927287057
19616,-3.0396598110480402e-6,2.2402834182552434e-11,1.,0.5026548245743669,0.,ndsz,0.,5.874760192538935e8,-0.000014822964836014307
19617,-3.0396598110480402e-6,2.2402834182552434e-11,1.,0.5340707511102649,0.,ndsz,0.,2.7449820543588614e8,-0.000029575368216683273
19618,-3.0396598110480402e-6,2.2402834182552434e-11,1.,0.5654866776461628,0.,ndsz,0.,5.526842899108868e8,-0.00001967469345487416
19619,-3.0396598110480402e-6,2.2402834182552434e-11,1.,0.5969026041820606,0.,ndsz,0.,1.8559875618950042e8,-1.5549708223261405e-6
19620,-3.0396598110480402e-6,2.2402834182552434e-11,1.,0.6283185307179586,0.,ndsz,0.,2.5654120435941073e8,-0.000031154387841070275
19621,-3.0396598110480402e-6,2.2402834182552434e-11,1.,0.6597344572538565,0.,ndsz,0.,2.1457887944796002e8,-7.63210346121923e-6
19622,-3.0396598110480402e-6,2.2402834182552434e-11,1.,0.6911503837897545,0.,ndsz,0.,2.89899693393922e8,-0.000024196173058044224
19629,-3.0396598110480402e-6,2.2402834182552434e-11,1.,0.91106186954104,0.,ndsz,0.,3.3568455727365446e8,-0.000022416287180249128
19634,-3.0396598110480402e-6,2.2402834182552434e-11,1.,1.0681415022205298,0.,ndsz,0.,2.77677841191724e8,-0.00002583337069239633
19637,-3.0396598110480402e-6,2.2402834182552434e-11,1.,1.1623892818282235,0.,ndsz,0.,2.879534436803537e8,-0.000028302282245817878
19643,-3.0396598110480402e-6,2.2402834182552434e-11,1.,1.350884841043611,0.,mxst,0.,1.4516771241982596e9,-0.00003091770730632992
19647,-3.0396598110480402e-6,2.2402834182552434e-11,1.,1.4765485471872026,0.,ndsz,0.,8.268274667312505e8,-0.00005788956433309611
19655,-3.0396598110480402e-6,2.2402834182552434e-11,1.,1.7278759594743864,0.,ndsz,0.,2.359805824865389e8,-0.000014293297326162246
19660,-3.0396598110480402e-6,2.2402834182552434e-11,1.,1.8849555921538759,0.,ndsz,0.,2.2649197873782462e8,-0.000013894080979071077
19662,-3.0396598110480402e-6,2.2402834182552434e-11,1.,1.9477874452256718,0.,ndsz,0.,2.5124406334719148e8,-0.00001934986615026446
19663,-3.0396598110480402e-6,2.2402834182552434e-11,1.,1.9792033717615696,0.,ndsz,0.,2.4815446705190253e8,-0.00002341452805865174
19664,-3.0396598110480402e-6,2.2402834182552434e-11,1.,2.0106192982974678,0.,mxst,0.,1.492397709353296e9,-0.00004979856448658615
19665,-3.0396598110480402e-6,2.2402834182552434e-11,1.,2.0420352248333655,0.,ndsz,0.,3.176831263605234e8,-0.000029039419416676537
19666,-3.0396598110480402e-6,2.2402834182552434e-11,1.,2.0734511513692637,0.,mxst,0.,2.0362214210995939e9,-0.000047388328715269185
19672,-3.0396598110480402e-6,2.2402834182552434e-11,1.,2.261946710584651,0.,ndsz,0.,2.3167105106181836e8,-0.000032274171914536964
19675,-3.0396598110480402e-6,2.2402834182552434e-11,1.,2.356194490192345,0.,ndsz,0.,1.9606371326785386e8,-0.00001327386647176354
19676,-3.0396598110480402e-6,2.2402834182552434e-11,1.,2.3876104167282426,0.,ndsz,0.,5.124703575515876e8,7.556138470476981e-6
19678,-3.0396598110480402e-6,2.2402834182552434e-11,1.,2.4504422698000385,0.,ndsz,0.,1.492064949491648e8,-4.883231440544478e-6
19679,-3.0396598110480402e-6,2.2402834182552434e-11,1.,2.4818581963359367,0.,ndsz,0.,1.5262885904870236e8,-3.3494844959847114e-6
19681,-3.0396598110480402e-6,2.2402834182552434e-11,1.,2.5446900494077327,0.,ndsz,0.,5.156215661264941e8,-0.000014552934601397283
19688,-3.0396598110480402e-6,2.2402834182552434e-11,1.,2.764601535159018,0.,mxst,0.,2.4549741155180416e9,-0.000031346336515953796
19689,-3.0396598110480402e-6,2.2402834182552434e-11,1.,2.796017461694916,0.,ndsz,0.,4.672945602826349e8,-0.000019849958917461663
19697,-3.0396598110480402e-6,2.2402834182552434e-11,1.,3.0473448739820994,0.,ndsz,0.,4.9364272076363176e8,-0.00004373234563814776
19711,-3.0396598110480402e-6,2.2402834182552434e-11,1.,3.4871678454846706,0.,ndsz,0.,3.5278541176685476e8,-0.000010473280674716534
19717,-3.0396598110480402e-6,2.2402834182552434e-11,1.,3.6756634047000576,0.,ndsz,0.,4.4505425870055175e8,-0.00006580392150112857
19723,-3.0396598110480402e-6,2.2402834182552434e-11,1.,3.8641589639154454,0.,ndsz,0.,8.268274667312505e8,-0.000022705154341468703
19743,-3.0396598110480402e-6,2.2402834182552434e-11,1.,4.492477494633404,0.,ndsz,0.,4.1148752473368365e8,-0.000026294927010894753
19754,-3.0396598110480402e-6,2.2402834182552434e-11,1.,4.838052686528282,0.,ndsz,0.,8.268274667312505e8,-0.00004427919285826778
19755,-3.0396598110480402e-6,2.2402834182552434e-11,1.,4.869468613064179,0.,ndsz,0.,4.875663039315189e8,-0.000016888754537092154
19757,-3.0396598110480402e-6,2.2402834182552434e-11,1.,4.932300466135976,0.,ndsz,0.,4.7721508814868265e8,-7.616720701264512e-6
19761,-3.0396598110480402e-6,2.2402834182552434e-11,1.,5.057964172279568,0.,ndsz,0.,1.3118031386233327e8,1.5962979555417256e-6
19762,-3.0396598110480402e-6,2.2402834182552434e-11,1.,5.089380098815465,0.,ndsz,0.,8.17194420209306e8,-0.000011359744295447172
19764,-3.0396598110480402e-6,2.2402834182552434e-11,1.,5.15221195188726,0.,ndsz,0.,1.2195687310999693e8,-4.812058534753305e-6
19766,-3.0396598110480402e-6,2.2402834182552434e-11,1.,5.215043804959056,0.,ndsz,0.,1.1612442950252056e8,2.8445907584717656e-6
19775,-3.0396598110480402e-6,2.2402834182552434e-11,1.,5.497787143782138,0.,ndsz,0.,1.619307810781972e8,-7.670976941653862e-6
19776,-3.0396598110480402e-6,2.2402834182552434e-11,1.,5.529203070318036,0.,ndsz,0.,2.3474351492072088e8,-0.00001572699439122971
19781,-3.0396598110480402e-6,2.2402834182552434e-11,1.,5.686282702997525,0.,ndsz,0.,6.138074512979363e8,-0.000024212773013232436
19786,-3.0396598110480402e-6,2.2402834182552434e-11,1.,5.843362335677016,0.,ndsz,0.,8.428404690596516e8,-0.000016561921178492867
19787,-3.0396598110480402e-6,2.2402834182552434e-11,1.,5.874778262212914,0.,ndsz,0.,2.062513523702152e8,-0.000021924921796312447
19790,-3.0396598110480402e-6,2.2402834182552434e-11,1.,5.969026041820607,0.,ndsz,0.,6.935091368216282e8,-0.000018074628833630868
19791,-3.0396598110480402e-6,2.2402834182552434e-11,1.,6.000441968356505,0.,ndsz,0.,2.2067394096039364e8,-0.000016815869443576048
19793,-3.0396598110480402e-6,2.2402834182552434e-11,1.,6.0632738214283,0.,ndsz,0.,6.107938364008187e8,-0.000022146702569614263
19797,-3.0396598110480402e-6,2.2402834182552434e-11,1.,6.188937527571892,0.,ndsz,0.,9.14260433547419e8,-0.00002209506253691984
19799,-3.0396598110480402e-6,2.2402834182552434e-11,1.,6.2517693806436885,0.,ndsz,0.,5.28592888798963e8,-9.901080147756147e-6
20001,-3.0396598110480402e-6,2.8003542728190545e-11,-1.,0.031415926535897934,0.,ndsz,0.,1.52331724889806e8,-9.334789027093393e-6
20002,-3.0396598110480402e-6,2.8003542728190545e-11,-1.,0.06283185307179587,0.,ndsz,0.,2.617770362120273e8,-0.000049647410818920434
20010,-3.0396598110480402e-6,2.8003542728190545e-11,-1.,0.3141592653589793,0.,ndsz,0.,7.050149397763528e8,-0.000015248025924563535
20011,-3.0396598110480402e-6,2.8003542728190545e-11,-1.,0.34557519189487723,0.,ndsz,0.,2.6463190419987935e8,-0.00004578493648921267
20013,-3.0396598110480402e-6,2.8003542728190545e-11,-1.,0.4084070449666731,0.,NOERR,0.,2.8938961335592947e9,-9.152036372032017e-6
20017,-3.0396598110480402e-6,2.8003542728190545e-11,-1.,0.5340707511102649,0.,ndsz,0.,1.6206012881582135e8,-2.7619119235822165e-6
20018,-3.0396598110480402e-6,2.8003542728190545e-11,-1.,0.5654866776461628,0.,ndsz,0.,2.0284309865591285e8,-0.000021985346648989434
20021,-3.0396598110480402e-6,2.8003542728190545e-11,-1.,0.6597344572538565,0.,ndsz,0.,2.496399700814365e8,-0.00002005626075174405
20022,-3.0396598110480402e-6,2.8003542728190545e-11,-1.,0.6911503837897545,0.,ndsz,0.,2.3403050712635264e8,-0.000029229707493527712
20026,-3.0396598110480402e-6,2.8003542728190545e-11,-1.,0.8168140899333463,0.,ndsz,0.,1.979168329740652e8,-0.000013030129750291053
20027,-3.0396598110480402e-6,2.8003542728190545e-11,-1.,0.8482300164692442,0.,mxst,0.,1.7811065026495104e9,-0.000042141669155237855
20030,-3.0396598110480402e-6,2.8003542728190545e-11,-1.,0.9424777960769379,0.,NOERR,0.,2.8938961335592947e9,-6.071265098710105e-6
20031,-3.0396598110480402e-6,2.8003542728190545e-11,-1.,0.9738937226128359,0.,ndsz,0.,3.07361185772477e8,-0.000020450412492323267
20035,-3.0396598110480402e-6,2.8003542728190545e-11,-1.,1.0995574287564276,0.,ndsz,0.,7.938654995810214e8,-0.00004041815958544248
20036,-3.0396598110480402e-6,2.8003542728190545e-11,-1.,1.1309733552923256,0.,ndsz,0.,4.3322788862735265e8,-8.386715869335148e-6
20039,-3.0396598110480402e-6,2.8003542728190545e-11,-1.,1.2252211349000193,0.,ndsz,0.,2.1208182274190688e8,-0.000016702128178280873
20040,-3.0396598110480402e-6,2.8003542728190545e-11,-1.,1.2566370614359172,0.,ndsz,0.,5.403824523882504e8,-0.000029010238698390367
20042,-3.0396598110480402e-6,2.8003542728190545e-11,-1.,1.319468914507713,0.,ndsz,0.,3.0088597774553e8,-0.00003105875399000979
20043,-3.0396598110480402e-6,2.8003542728190545e-11,-1.,1.350884841043611,0.,ndsz,0.,1.9349586822660914e8,-0.000016711077904574267
20045,-3.0396598110480402e-6,2.8003542728190545e-11,-1.,1.413716694115407,0.,ndsz,0.,7.480580786467e8,-0.00004664618462868475
20047,-3.0396598110480402e-6,2.8003542728190545e-11,-1.,1.4765485471872026,0.,ndsz,0.,6.440153640380225e8,-0.000030995690678992105
20050,-3.0396598110480402e-6,2.8003542728190545e-11,-1.,1.5707963267948966,0.,ndsz,0.,1.812682043772506e8,-0.000026442763541467684
20052,-3.0396598110480402e-6,2.8003542728190545e-11,-1.,1.6336281798666925,0.,ndsz,0.,6.32996856057975e8,-0.00006462723060707276
20053,-3.0396598110480402e-6,2.8003542728190545e-11,-1.,1.6650441064025905,0.,ndsz,0.,2.059719981867799e8,-0.000031857314937155934
20055,-3.0396598110480402e-6,2.8003542728190545e-11,-1.,1.7278759594743864,0.,NOERR,0.,2.8938961335592947e9,0.00001288784215198439
20057,-3.0396598110480402e-6,2.8003542728190545e-11,-1.,1.790707812546182,0.,NOERR,0.,2.8938961335592947e9,-4.797822826160494e-6
20061,-3.0396598110480402e-6,2.8003542728190545e-11,-1.,1.9163715186897738,0.,ndsz,0.,2.1770791373854455e8,-0.000025749779155148644
20077,-3.0396598110480402e-6,2.8003542728190545e-11,-1.,2.419026343264141,0.,ndsz,0.,1.2495065035116664e8,5.366539838291828e-6
20090,-3.0396598110480402e-6,2.8003542728190545e-11,-1.,2.827433388230814,0.,ndsz,0.,2.542007003098108e8,-1.3812938277624198e-6
20091,-3.0396598110480402e-6,2.8003542728190545e-11,-1.,2.858849314766712,0.,ndsz,0.,2.8442298672862303e8,-0.000012388548526587329
20093,-3.0396598110480402e-6,2.8003542728190545e-11,-1.,2.921681167838508,0.,NOERR,0.,2.8938961335592947e9,-4.449308282560702e-6
20096,-3.0396598110480402e-6,2.8003542728190545e-11,-1.,3.015928947446201,0.,ndsz,0.,4.9474361751767504e8,-0.0000188447765623323
20097,-3.0396598110480402e-6,2.8003542728190545e-11,-1.,3.0473448739820994,0.,mxst,0.,2.158637372948501e9,-0.00004913175325199442
20145,-3.0396598110480402e-6,2.8003542728190545e-11,-1.,4.5553093477052,0.,mxst,0.,2.7914676908182178e9,-0.000049132938955666335
20148,-3.0396598110480402e-6,2.8003542728190545e-11,-1.,4.649557127312894,0.,ndsz,0.,3.297671311907181e8,-0.000028063104046793796
20149,-3.0396598110480402e-6,2.8003542728190545e-11,-1.,4.680973053848792,0.,ndsz,0.,3.738476516639852e8,-0.00006201592779575549
20151,-3.0396598110480402e-6,2.8003542728190545e-11,-1.,4.743804906920587,0.,ndsz,0.,7.579976927972672e8,-0.000011996872618880161
20154,-3.0396598110480402e-6,2.8003542728190545e-11,-1.,4.838052686528282,0.,ndsz,0.,5.10244179248924e8,-0.00004231051504888228
20162,-3.0396598110480402e-6,2.8003542728190545e-11,-1.,5.089380098815465,0.,ndsz,0.,1.1129802717845123e8,-6.538604591099784e-8
20165,-3.0396598110480402e-6,2.8003542728190545e-11,-1.,5.183627878423159,0.,ndsz,0.,1.0425674285671446e8,-9.069075190382136e-6
20166,-3.0396598110480402e-6,2.8003542728190545e-11,-1.,5.215043804959056,0.,ndsz,0.,6.187471703610282e8,-0.00001938691977443341
20169,-3.0396598110480402e-6,2.8003542728190545e-11,-1.,5.3092915845667505,0.,ndsz,0.,9.549465623540199e7,8.2811068530253e-8
20174,-3.0396598110480402e-6,2.8003542728190545e-11,-1.,5.46637121724624,0.,ndsz,0.,1.3728517259314302e8,-9.581630081356707e-6
20175,-3.0396598110480402e-6,2.8003542728190545e-11,-1.,5.497787143782138,0.,ndsz,0.,1.5373129408347198e8,-0.000021776345008106546
20177,-3.0396598110480402e-6,2.8003542728190545e-11,-1.,5.5606189968539335,0.,ndsz,0.,1.496748592235887e8,-0.000013815516965109964
20180,-3.0396598110480402e-6,2.8003542728190545e-11,-1.,5.654866776461628,0.,ndsz,0.,1.9248574895480567e8,-0.00003138055713236554
20182,-3.0396598110480402e-6,2.8003542728190545e-11,-1.,5.717698629533424,0.,ndsz,0.,2.0515650474890104e8,-0.00006798568055899068
20186,-3.0396598110480402e-6,2.8003542728190545e-11,-1.,5.843362335677016,0.,ndsz,0.,2.2371304124633265e8,-0.00002544474190813162
20188,-3.0396598110480402e-6,2.8003542728190545e-11,-1.,5.9061941887488105,0.,ndsz,0.,2.0515770595361146e8,-0.00004739796015940101
20189,-3.0396598110480402e-6,2.8003542728190545e-11,-1.,5.937610115284708,0.,ndsz,0.,7.074579932372417e8,-0.000054837518874251145
20191,-3.0396598110480402e-6,2.8003542728190545e-11,-1.,6.000441968356505,0.,ndsz,0.,1.4521489976611724e8,-0.000013106254868944234
